Step	Time	Epot	Ekin	Etot	T
18378	0.018378	51.024749	1158.640276	1209.665024	1.283001
18379	0.018379	51.008545	1158.665011	1209.673556	1.283028
18380	0.018380	50.992343	1158.689745	1209.682088	1.283056
18381	0.018381	50.976141	1158.714478	1209.690619	1.283083
18382	0.018382	50.959941	1158.739210	1209.699151	1.283111
18383	0.018383	50.943741	1158.763941	1209.707682	1.283138
18384	0.018384	50.927543	1158.788670	1209.716213	1.283165
18385	0.018385	50.911345	1158.813399	1209.724744	1.283193
18386	0.018386	50.895149	1158.838126	1209.733275	1.283220
18387	0.018387	50.878954	1158.862852	1209.741806	1.283247
18388	0.018388	50.862759	1158.887577	1209.750336	1.283275
18389	0.018389	50.846566	1158.912301	1209.758867	1.283302
18390	0.018390	50.830374	1158.937023	1209.767397	1.283330
18391	0.018391	50.814182	1158.961745	1209.775927	1.283357
18392	0.018392	50.797992	1158.986465	1209.784457	1.283384
18393	0.018393	50.781803	1159.011184	1209.792987	1.283412
18394	0.018394	50.765615	1159.035902	1209.801517	1.283439
18395	0.018395	50.749428	1159.060618	1209.810046	1.283466
18396	0.018396	50.733242	1159.085334	1209.818576	1.283494
18397	0.018397	50.717057	1159.110048	1209.827105	1.283521
18398	0.018398	50.700873	1159.134761	1209.835634	1.283549
18399	0.018399	50.684690	1159.159473	1209.844163	1.283576
18400	0.018400	50.668508	1159.184184	1209.852692	1.283603
18401	0.018401	50.652327	1159.208893	1209.861221	1.283631
18402	0.018402	50.636148	1159.233602	1209.869749	1.283658
18403	0.018403	50.619969	1159.258309	1209.878278	1.283685
18404	0.018404	50.603791	1159.283015	1209.886806	1.283713
18405	0.018405	50.587615	1159.307719	1209.895334	1.283740
18406	0.018406	50.571439	1159.332423	1209.903862	1.283767
18407	0.018407	50.555265	1159.357125	1209.912390	1.283795
18408	0.018408	50.539092	1159.381827	1209.920918	1.283822
18409	0.018409	50.522919	1159.406527	1209.929446	1.283850
18410	0.018410	50.506748	1159.431225	1209.937974	1.283877
18411	0.018411	50.490578	1159.455923	1209.946501	1.283904
18412	0.018412	50.474409	1159.480619	1209.955028	1.283932
18413	0.018413	50.458241	1159.505315	1209.963556	1.283959
18414	0.018414	50.442074	1159.530009	1209.972083	1.283986
18415	0.018415	50.425908	1159.554701	1209.980610	1.284014
18416	0.018416	50.409743	1159.579393	1209.989136	1.284041
18417	0.018417	50.393580	1159.604083	1209.997663	1.284068
18418	0.018418	50.377417	1159.628772	1210.006190	1.284096
18419	0.018419	50.361256	1159.653460	1210.014716	1.284123
18420	0.018420	50.345095	1159.678147	1210.023242	1.284150
18421	0.018421	50.328936	1159.702833	1210.031768	1.284178
18422	0.018422	50.312778	1159.727517	1210.040295	1.284205
18423	0.018423	50.296620	1159.752200	1210.048820	1.284232
18424	0.018424	50.280464	1159.776882	1210.057346	1.284260
18425	0.018425	50.264309	1159.801563	1210.065872	1.284287
18426	0.018426	50.248156	1159.826242	1210.074398	1.284314
18427	0.018427	50.232003	1159.850920	1210.082923	1.284342
18428	0.018428	50.215851	1159.875597	1210.091448	1.284369
18429	0.018429	50.199701	1159.900273	1210.099973	1.284396
18430	0.018430	50.183551	1159.924948	1210.108499	1.284424
18431	0.018431	50.167403	1159.949621	1210.117024	1.284451
18432	0.018432	50.151255	1159.974293	1210.125548	1.284478
18433	0.018433	50.135109	1159.998964	1210.134073	1.284506
18434	0.018434	50.118964	1160.023633	1210.142598	1.284533
18435	0.018435	50.102820	1160.048302	1210.151122	1.284560
18436	0.018436	50.086678	1160.072969	1210.159647	1.284588
18437	0.018437	50.070536	1160.097635	1210.168171	1.284615
18438	0.018438	50.054395	1160.122300	1210.176695	1.284642
18439	0.018439	50.038256	1160.146963	1210.185219	1.284669
18440	0.018440	50.022118	1160.171625	1210.193743	1.284697
18441	0.018441	50.005980	1160.196286	1210.202267	1.284724
18442	0.018442	49.989844	1160.220946	1210.210790	1.284751
18443	0.018443	49.973709	1160.245605	1210.219314	1.284779
18444	0.018444	49.957575	1160.270262	1210.227837	1.284806
18445	0.018445	49.941443	1160.294918	1210.236361	1.284833
18446	0.018446	49.925311	1160.319573	1210.244884	1.284861
18447	0.018447	49.909181	1160.344226	1210.253407	1.284888
18448	0.018448	49.893051	1160.368879	1210.261930	1.284915
18449	0.018449	49.876923	1160.393530	1210.270453	1.284942
18450	0.018450	49.860796	1160.418179	1210.278976	1.284970
18451	0.018451	49.844670	1160.442828	1210.287498	1.284997
18452	0.018452	49.828546	1160.467475	1210.296021	1.285024
18453	0.018453	49.812422	1160.492121	1210.304543	1.285052
18454	0.018454	49.796300	1160.516766	1210.313066	1.285079
18455	0.018455	49.780178	1160.541410	1210.321588	1.285106
18456	0.018456	49.764058	1160.566052	1210.330110	1.285134
18457	0.018457	49.747939	1160.590693	1210.338632	1.285161
18458	0.018458	49.731821	1160.615333	1210.347154	1.285188
18459	0.018459	49.715705	1160.639971	1210.355676	1.285215
18460	0.018460	49.699589	1160.664608	1210.364197	1.285243
18461	0.018461	49.683475	1160.689244	1210.372719	1.285270
18462	0.018462	49.667362	1160.713879	1210.381241	1.285297
18463	0.018463	49.651249	1160.738512	1210.389762	1.285325
18464	0.018464	49.635139	1160.763145	1210.398283	1.285352
18465	0.018465	49.619029	1160.787776	1210.406804	1.285379
18466	0.018466	49.602920	1160.812405	1210.415325	1.285406
18467	0.018467	49.586813	1160.837034	1210.423846	1.285434
18468	0.018468	49.570707	1160.861661	1210.432367	1.285461
18469	0.018469	49.554602	1160.886286	1210.440888	1.285488
18470	0.018470	49.538498	1160.910911	1210.449409	1.285515
18471	0.018471	49.522395	1160.935534	1210.457929	1.285543
18472	0.018472	49.506294	1160.960156	1210.466450	1.285570
18473	0.018473	49.490193	1160.984777	1210.474970	1.285597
18474	0.018474	49.474094	1161.009396	1210.483490	1.285624
18475	0.018475	49.457996	1161.034015	1210.492011	1.285652
18476	0.018476	49.441899	1161.058631	1210.500531	1.285679
18477	0.018477	49.425804	1161.083247	1210.509051	1.285706
18478	0.018478	49.409709	1161.107861	1210.517571	1.285734
18479	0.018479	49.393616	1161.132474	1210.526090	1.285761
18480	0.018480	49.377524	1161.157086	1210.534610	1.285788
18481	0.018481	49.361433	1161.181697	1210.543130	1.285815
18482	0.018482	49.345343	1161.206306	1210.551649	1.285843
18483	0.018483	49.329255	1161.230914	1210.560169	1.285870
18484	0.018484	49.313168	1161.255520	1210.568688	1.285897
18485	0.018485	49.297082	1161.280125	1210.577207	1.285924
18486	0.018486	49.280997	1161.304729	1210.585726	1.285952
18487	0.018487	49.264913	1161.329332	1210.594245	1.285979
18488	0.018488	49.248831	1161.353934	1210.602764	1.286006
18489	0.018489	49.232749	1161.378534	1210.611283	1.286033
18490	0.018490	49.216669	1161.403132	1210.619802	1.286060
18491	0.018491	49.200590	1161.427730	1210.628320	1.286088
18492	0.018492	49.184513	1161.452326	1210.636839	1.286115
18493	0.018493	49.168436	1161.476921	1210.645358	1.286142
18494	0.018494	49.152361	1161.501515	1210.653876	1.286169
18495	0.018495	49.136287	1161.526107	1210.662394	1.286197
18496	0.018496	49.120214	1161.550698	1210.670912	1.286224
18497	0.018497	49.104143	1161.575288	1210.679431	1.286251
18498	0.018498	49.088073	1161.599876	1210.687949	1.286278
18499	0.018499	49.072004	1161.624463	1210.696467	1.286306
18500	0.018500	49.055936	1161.649049	1210.704984	1.286333
18501	0.018501	49.039869	1161.673633	1210.713502	1.286360
18502	0.018502	49.023804	1161.698216	1210.722020	1.286387
18503	0.018503	49.007739	1161.722798	1210.730538	1.286414
18504	0.018504	48.991676	1161.747379	1210.739055	1.286442
18505	0.018505	48.975615	1161.771958	1210.747573	1.286469
18506	0.018506	48.959554	1161.796536	1210.756090	1.286496
18507	0.018507	48.943495	1161.821112	1210.764607	1.286523
18508	0.018508	48.927437	1161.845687	1210.773124	1.286551
18509	0.018509	48.911380	1161.870261	1210.781641	1.286578
18510	0.018510	48.895325	1161.894834	1210.790159	1.286605
18511	0.018511	48.879270	1161.919405	1210.798675	1.286632
18512	0.018512	48.863217	1161.943975	1210.807192	1.286659
18513	0.018513	48.847166	1161.968544	1210.815709	1.286687
18514	0.018514	48.831115	1161.993111	1210.824226	1.286714
18515	0.018515	48.815066	1162.017677	1210.832743	1.286741
18516	0.018516	48.799018	1162.042241	1210.841259	1.286768
18517	0.018517	48.782971	1162.066805	1210.849776	1.286795
18518	0.018518	48.766925	1162.091367	1210.858292	1.286823
18519	0.018519	48.750881	1162.115927	1210.866808	1.286850
18520	0.018520	48.734838	1162.140486	1210.875325	1.286877
18521	0.018521	48.718796	1162.165044	1210.883841	1.286904
18522	0.018522	48.702756	1162.189601	1210.892357	1.286931
18523	0.018523	48.686717	1162.214156	1210.900873	1.286959
18524	0.018524	48.670679	1162.238710	1210.909389	1.286986
18525	0.018525	48.654642	1162.263263	1210.917905	1.287013
18526	0.018526	48.638607	1162.287814	1210.926420	1.287040
18527	0.018527	48.622572	1162.312364	1210.934936	1.287067
18528	0.018528	48.606539	1162.336912	1210.943452	1.287095
18529	0.018529	48.590508	1162.361460	1210.951967	1.287122
18530	0.018530	48.574478	1162.386005	1210.960483	1.287149
18531	0.018531	48.558448	1162.410550	1210.968998	1.287176
18532	0.018532	48.542421	1162.435093	1210.977514	1.287203
18533	0.018533	48.526394	1162.459635	1210.986029	1.287230
18534	0.018534	48.510369	1162.484175	1210.994544	1.287258
18535	0.018535	48.494345	1162.508714	1211.003059	1.287285
18536	0.018536	48.478322	1162.533252	1211.011575	1.287312
18537	0.018537	48.462301	1162.557789	1211.020090	1.287339
18538	0.018538	48.446281	1162.582324	1211.028605	1.287366
18539	0.018539	48.430262	1162.606857	1211.037120	1.287393
18540	0.018540	48.414245	1162.631390	1211.045635	1.287421
18541	0.018541	48.398229	1162.655921	1211.054150	1.287448
18542	0.018542	48.382214	1162.680451	1211.062664	1.287475
18543	0.018543	48.366200	1162.704979	1211.071179	1.287502
18544	0.018544	48.350188	1162.729506	1211.079694	1.287529
18545	0.018545	48.334177	1162.754032	1211.088209	1.287556
18546	0.018546	48.318167	1162.778556	1211.096723	1.287584
18547	0.018547	48.302159	1162.803079	1211.105238	1.287611
18548	0.018548	48.286152	1162.827600	1211.113752	1.287638
18549	0.018549	48.270146	1162.852120	1211.122266	1.287665
18550	0.018550	48.254142	1162.876639	1211.130781	1.287692
18551	0.018551	48.238138	1162.901157	1211.139295	1.287719
18552	0.018552	48.222137	1162.925673	1211.147809	1.287747
18553	0.018553	48.206136	1162.950187	1211.156323	1.287774
18554	0.018554	48.190137	1162.974700	1211.164837	1.287801
18555	0.018555	48.174139	1162.999212	1211.173351	1.287828
18556	0.018556	48.158143	1163.023723	1211.181865	1.287855
18557	0.018557	48.142147	1163.048232	1211.190379	1.287882
18558	0.018558	48.126153	1163.072740	1211.198893	1.287909
18559	0.018559	48.110161	1163.097246	1211.207407	1.287937
18560	0.018560	48.094170	1163.121751	1211.215921	1.287964
18561	0.018561	48.078180	1163.146255	1211.224434	1.287991
18562	0.018562	48.062191	1163.170757	1211.232948	1.288018
18563	0.018563	48.046204	1163.195258	1211.241462	1.288045
18564	0.018564	48.030218	1163.219757	1211.249975	1.288072
18565	0.018565	48.014233	1163.244255	1211.258488	1.288099
18566	0.018566	47.998250	1163.268752	1211.267002	1.288126
18567	0.018567	47.982268	1163.293247	1211.275515	1.288154
18568	0.018568	47.966288	1163.317741	1211.284028	1.288181
18569	0.018569	47.950308	1163.342233	1211.292542	1.288208
18570	0.018570	47.934330	1163.366724	1211.301055	1.288235
18571	0.018571	47.918354	1163.391214	1211.309568	1.288262
18572	0.018572	47.902379	1163.415702	1211.318081	1.288289
18573	0.018573	47.886405	1163.440189	1211.326594	1.288316
18574	0.018574	47.870432	1163.464675	1211.335107	1.288343
18575	0.018575	47.854461	1163.489159	1211.343620	1.288371
18576	0.018576	47.838491	1163.513642	1211.352133	1.288398
18577	0.018577	47.822523	1163.538123	1211.360646	1.288425
18578	0.018578	47.806556	1163.562603	1211.369159	1.288452
18579	0.018579	47.790590	1163.587081	1211.377671	1.288479
18580	0.018580	47.774626	1163.611558	1211.386184	1.288506
18581	0.018581	47.758663	1163.636034	1211.394697	1.288533
18582	0.018582	47.742701	1163.660508	1211.403209	1.288560
18583	0.018583	47.726741	1163.684981	1211.411722	1.288587
18584	0.018584	47.710782	1163.709452	1211.420234	1.288614
18585	0.018585	47.694825	1163.733922	1211.428747	1.288642
18586	0.018586	47.678868	1163.758391	1211.437259	1.288669
18587	0.018587	47.662914	1163.782858	1211.445772	1.288696
18588	0.018588	47.646960	1163.807324	1211.454284	1.288723
18589	0.018589	47.631008	1163.831788	1211.462796	1.288750
18590	0.018590	47.615058	1163.856251	1211.471308	1.288777
18591	0.018591	47.599108	1163.880712	1211.479821	1.288804
18592	0.018592	47.583160	1163.905172	1211.488333	1.288831
18593	0.018593	47.567214	1163.929631	1211.496845	1.288858
18594	0.018594	47.551269	1163.954088	1211.505357	1.288885
18595	0.018595	47.535325	1163.978544	1211.513869	1.288912
18596	0.018596	47.519383	1164.002998	1211.522381	1.288940
18597	0.018597	47.503442	1164.027451	1211.530893	1.288967
18598	0.018598	47.487502	1164.051903	1211.539405	1.288994
18599	0.018599	47.471564	1164.076353	1211.547917	1.289021
18600	0.018600	47.455627	1164.100801	1211.556429	1.289048
18601	0.018601	47.439692	1164.125249	1211.564940	1.289075
18602	0.018602	47.423758	1164.149694	1211.573452	1.289102
18603	0.018603	47.407825	1164.174139	1211.581964	1.289129
18604	0.018604	47.391894	1164.198582	1211.590476	1.289156
18605	0.018605	47.375964	1164.223023	1211.598987	1.289183
18606	0.018606	47.360036	1164.247463	1211.607499	1.289210
18607	0.018607	47.344109	1164.271902	1211.616011	1.289237
18608	0.018608	47.328183	1164.296339	1211.624522	1.289264
18609	0.018609	47.312259	1164.320775	1211.633034	1.289291
18610	0.018610	47.296336	1164.345209	1211.641545	1.289318
18611	0.018611	47.280415	1164.369642	1211.650057	1.289346
18612	0.018612	47.264495	1164.394073	1211.658568	1.289373
18613	0.018613	47.248577	1164.418503	1211.667080	1.289400
18614	0.018614	47.232659	1164.442932	1211.675591	1.289427
18615	0.018615	47.216744	1164.467359	1211.684102	1.289454
18616	0.018616	47.200830	1164.491784	1211.692614	1.289481
18617	0.018617	47.184917	1164.516208	1211.701125	1.289508
18618	0.018618	47.169005	1164.540631	1211.709637	1.289535
18619	0.018619	47.153095	1164.565052	1211.718148	1.289562
18620	0.018620	47.137187	1164.589472	1211.726659	1.289589
18621	0.018621	47.121280	1164.613891	1211.735170	1.289616
18622	0.018622	47.105374	1164.638308	1211.743682	1.289643
18623	0.018623	47.089470	1164.662723	1211.752193	1.289670
18624	0.018624	47.073567	1164.687137	1211.760704	1.289697
18625	0.018625	47.057666	1164.711549	1211.769215	1.289724
18626	0.018626	47.041766	1164.735961	1211.777726	1.289751
18627	0.018627	47.025867	1164.760370	1211.786237	1.289778
18628	0.018628	47.009970	1164.784778	1211.794748	1.289805
18629	0.018629	46.994074	1164.809185	1211.803259	1.289832
18630	0.018630	46.978180	1164.833590	1211.811770	1.289859
18631	0.018631	46.962287	1164.857994	1211.820281	1.289886
18632	0.018632	46.946396	1164.882396	1211.828792	1.289913
18633	0.018633	46.930506	1164.906797	1211.837303	1.289940
18634	0.018634	46.914618	1164.931196	1211.845814	1.289967
18635	0.018635	46.898731	1164.955594	1211.854325	1.289994
18636	0.018636	46.882846	1164.979990	1211.862836	1.290021
18637	0.018637	46.866962	1165.004385	1211.871347	1.290048
18638	0.018638	46.851079	1165.028779	1211.879858	1.290075
18639	0.018639	46.835198	1165.053171	1211.888368	1.290102
18640	0.018640	46.819318	1165.077561	1211.896879	1.290129
18641	0.018641	46.803440	1165.101950	1211.905390	1.290156
18642	0.018642	46.787563	1165.126338	1211.913901	1.290183
18643	0.018643	46.771688	1165.150724	1211.922412	1.290210
18644	0.018644	46.755814	1165.175108	1211.930922	1.290237
18645	0.018645	46.739942	1165.199491	1211.939433	1.290264
18646	0.018646	46.724071	1165.223873	1211.947944	1.290291
18647	0.018647	46.708202	1165.248253	1211.956454	1.290318
18648	0.018648	46.692334	1165.272631	1211.964965	1.290345
18649	0.018649	46.676467	1165.297008	1211.973476	1.290372
18650	0.018650	46.660603	1165.321384	1211.981987	1.290399
18651	0.018651	46.644739	1165.345758	1211.990497	1.290426
18652	0.018652	46.628877	1165.370131	1211.999008	1.290453
18653	0.018653	46.613017	1165.394502	1212.007518	1.290480
18654	0.018654	46.597158	1165.418871	1212.016029	1.290507
18655	0.018655	46.581300	1165.443240	1212.024540	1.290534
18656	0.018656	46.565444	1165.467606	1212.033050	1.290561
18657	0.018657	46.549589	1165.491971	1212.041561	1.290588
18658	0.018658	46.533736	1165.516335	1212.050071	1.290615
18659	0.018659	46.517885	1165.540697	1212.058582	1.290642
18660	0.018660	46.502035	1165.565058	1212.067092	1.290669
18661	0.018661	46.486186	1165.589417	1212.075603	1.290696
18662	0.018662	46.470339	1165.613775	1212.084114	1.290723
18663	0.018663	46.454493	1165.638131	1212.092624	1.290750
18664	0.018664	46.438649	1165.662485	1212.101135	1.290777
18665	0.018665	46.422807	1165.686838	1212.109645	1.290804
18666	0.018666	46.406966	1165.711190	1212.118156	1.290831
18667	0.018667	46.391126	1165.735540	1212.126666	1.290858
18668	0.018668	46.375288	1165.759889	1212.135177	1.290885
18669	0.018669	46.359452	1165.784236	1212.143687	1.290912
18670	0.018670	46.343616	1165.808581	1212.152198	1.290939
18671	0.018671	46.327783	1165.832925	1212.160708	1.290966
18672	0.018672	46.311951	1165.857268	1212.169219	1.290993
18673	0.018673	46.296120	1165.881609	1212.177729	1.291020
18674	0.018674	46.280291	1165.905948	1212.186240	1.291047
18675	0.018675	46.264464	1165.930286	1212.194750	1.291074
18676	0.018676	46.248638	1165.954623	1212.203261	1.291101
18677	0.018677	46.232814	1165.978958	1212.211771	1.291128
18678	0.018678	46.216991	1166.003291	1212.220282	1.291155
18679	0.018679	46.201169	1166.027623	1212.228792	1.291182
18680	0.018680	46.185349	1166.051953	1212.237303	1.291208
18681	0.018681	46.169531	1166.076282	1212.245813	1.291235
18682	0.018682	46.153714	1166.100609	1212.254324	1.291262
18683	0.018683	46.137899	1166.124935	1212.262834	1.291289
18684	0.018684	46.122085	1166.149259	1212.271345	1.291316
18685	0.018685	46.106273	1166.173582	1212.279855	1.291343
18686	0.018686	46.090462	1166.197903	1212.288366	1.291370
18687	0.018687	46.074653	1166.222223	1212.296876	1.291397
18688	0.018688	46.058846	1166.246541	1212.305387	1.291424
18689	0.018689	46.043040	1166.270857	1212.313897	1.291451
18690	0.018690	46.027235	1166.295173	1212.322408	1.291478
18691	0.018691	46.011432	1166.319486	1212.330918	1.291505
18692	0.018692	45.995631	1166.343798	1212.339429	1.291532
18693	0.018693	45.979831	1166.368108	1212.347939	1.291559
18694	0.018694	45.964033	1166.392417	1212.356450	1.291586
18695	0.018695	45.948236	1166.416725	1212.364961	1.291612
18696	0.018696	45.932441	1166.441030	1212.373471	1.291639
18697	0.018697	45.916647	1166.465335	1212.381982	1.291666
18698	0.018698	45.900855	1166.489638	1212.390493	1.291693
18699	0.018699	45.885065	1166.513939	1212.399003	1.291720
18700	0.018700	45.869276	1166.538238	1212.407514	1.291747
18701	0.018701	45.853488	1166.562536	1212.416025	1.291774
18702	0.018702	45.837702	1166.586833	1212.424535	1.291801
18703	0.018703	45.821918	1166.611128	1212.433046	1.291828
18704	0.018704	45.806135	1166.635421	1212.441557	1.291855
18705	0.018705	45.790354	1166.659713	1212.450067	1.291882
18706	0.018706	45.774575	1166.684004	1212.458578	1.291908
18707	0.018707	45.758797	1166.708292	1212.467089	1.291935
18708	0.018708	45.743020	1166.732580	1212.475600	1.291962
18709	0.018709	45.727245	1166.756865	1212.484111	1.291989
18710	0.018710	45.711472	1166.781149	1212.492621	1.292016
18711	0.018711	45.695700	1166.805432	1212.501132	1.292043
18712	0.018712	45.679930	1166.829713	1212.509643	1.292070
18713	0.018713	45.664162	1166.853992	1212.518154	1.292097
18714	0.018714	45.648395	1166.878270	1212.526665	1.292124
18715	0.018715	45.632629	1166.902547	1212.535176	1.292150
18716	0.018716	45.616865	1166.926821	1212.543687	1.292177
18717	0.018717	45.601103	1166.951095	1212.552198	1.292204
18718	0.018718	45.585343	1166.975366	1212.560709	1.292231
18719	0.018719	45.569584	1166.999636	1212.569220	1.292258
18720	0.018720	45.553826	1167.023905	1212.577731	1.292285
18721	0.018721	45.538070	1167.048172	1212.586242	1.292312
18722	0.018722	45.522316	1167.072437	1212.594753	1.292339
18723	0.018723	45.506563	1167.096701	1212.603264	1.292365
18724	0.018724	45.490812	1167.120963	1212.611775	1.292392
18725	0.018725	45.475063	1167.145224	1212.620286	1.292419
18726	0.018726	45.459315	1167.169483	1212.628798	1.292446
18727	0.018727	45.443569	1167.193740	1212.637309	1.292473
18728	0.018728	45.427824	1167.217996	1212.645820	1.292500
18729	0.018729	45.412081	1167.242250	1212.654331	1.292527
18730	0.018730	45.396340	1167.266503	1212.662843	1.292553
18731	0.018731	45.380600	1167.290754	1212.671354	1.292580
18732	0.018732	45.364862	1167.315004	1212.679865	1.292607
18733	0.018733	45.349125	1167.339252	1212.688377	1.292634
18734	0.018734	45.333390	1167.363498	1212.696888	1.292661
18735	0.018735	45.317657	1167.387743	1212.705400	1.292688
18736	0.018736	45.301925	1167.411986	1212.713911	1.292715
18737	0.018737	45.286195	1167.436228	1212.722423	1.292741
18738	0.018738	45.270466	1167.460468	1212.730934	1.292768
18739	0.018739	45.254739	1167.484706	1212.739446	1.292795
18740	0.018740	45.239014	1167.508943	1212.747957	1.292822
18741	0.018741	45.223291	1167.533178	1212.756469	1.292849
18742	0.018742	45.207569	1167.557412	1212.764980	1.292876
18743	0.018743	45.191848	1167.581644	1212.773492	1.292902
18744	0.018744	45.176129	1167.605874	1212.782004	1.292929
18745	0.018745	45.160412	1167.630103	1212.790516	1.292956
18746	0.018746	45.144697	1167.654331	1212.799027	1.292983
18747	0.018747	45.128983	1167.678556	1212.807539	1.293010
18748	0.018748	45.113271	1167.702780	1212.816051	1.293037
18749	0.018749	45.097560	1167.727003	1212.824563	1.293063
18750	0.018750	45.081851	1167.751224	1212.833075	1.293090
18751	0.018751	45.066144	1167.775443	1212.841587	1.293117
18752	0.018752	45.050438	1167.799660	1212.850099	1.293144
18753	0.018753	45.034734	1167.823877	1212.858611	1.293171
18754	0.018754	45.019032	1167.848091	1212.867123	1.293198
18755	0.018755	45.003331	1167.872304	1212.875635	1.293224
18756	0.018756	44.987632	1167.896515	1212.884147	1.293251
18757	0.018757	44.971935	1167.920725	1212.892659	1.293278
18758	0.018758	44.956239	1167.944933	1212.901172	1.293305
18759	0.018759	44.940545	1167.969139	1212.909684	1.293332
18760	0.018760	44.924853	1167.993344	1212.918196	1.293358
18761	0.018761	44.909162	1168.017547	1212.926709	1.293385
18762	0.018762	44.893473	1168.041748	1212.935221	1.293412
18763	0.018763	44.877785	1168.065948	1212.943733	1.293439
18764	0.018764	44.862099	1168.090146	1212.952246	1.293466
18765	0.018765	44.846415	1168.114343	1212.960758	1.293492
18766	0.018766	44.830733	1168.138538	1212.969271	1.293519
18767	0.018767	44.815052	1168.162731	1212.977784	1.293546
18768	0.018768	44.799373	1168.186923	1212.986296	1.293573
18769	0.018769	44.783696	1168.211113	1212.994809	1.293600
18770	0.018770	44.768020	1168.235302	1213.003322	1.293626
18771	0.018771	44.752346	1168.259489	1213.011834	1.293653
18772	0.018772	44.736673	1168.283674	1213.020347	1.293680
18773	0.018773	44.721002	1168.307858	1213.028860	1.293707
18774	0.018774	44.705333	1168.332040	1213.037373	1.293733
18775	0.018775	44.689666	1168.356220	1213.045886	1.293760
18776	0.018776	44.674000	1168.380399	1213.054399	1.293787
18777	0.018777	44.658336	1168.404576	1213.062912	1.293814
18778	0.018778	44.642674	1168.428751	1213.071425	1.293841
18779	0.018779	44.627013	1168.452925	1213.079939	1.293867
18780	0.018780	44.611354	1168.477098	1213.088452	1.293894
18781	0.018781	44.595697	1168.501268	1213.096965	1.293921
18782	0.018782	44.580041	1168.525437	1213.105478	1.293948
18783	0.018783	44.564388	1168.549604	1213.113992	1.293974
18784	0.018784	44.548735	1168.573770	1213.122505	1.294001
18785	0.018785	44.533085	1168.597934	1213.131019	1.294028
18786	0.018786	44.517436	1168.622096	1213.139532	1.294055
18787	0.018787	44.501789	1168.646257	1213.148046	1.294081
18788	0.018788	44.486144	1168.670416	1213.156560	1.294108
18789	0.018789	44.470500	1168.694573	1213.165073	1.294135
18790	0.018790	44.454858	1168.718729	1213.173587	1.294162
18791	0.018791	44.439218	1168.742883	1213.182101	1.294188
18792	0.018792	44.423579	1168.767036	1213.190615	1.294215
18793	0.018793	44.407942	1168.791187	1213.199129	1.294242
18794	0.018794	44.392307	1168.815336	1213.207643	1.294269
18795	0.018795	44.376674	1168.839483	1213.216157	1.294295
18796	0.018796	44.361042	1168.863629	1213.224671	1.294322
18797	0.018797	44.345412	1168.887773	1213.233185	1.294349
18798	0.018798	44.329783	1168.911916	1213.241699	1.294376
18799	0.018799	44.314157	1168.936057	1213.250214	1.294402
18800	0.018800	44.298532	1168.960196	1213.258728	1.294429
18801	0.018801	44.282909	1168.984333	1213.267242	1.294456
18802	0.018802	44.267287	1169.008469	1213.275757	1.294482
18803	0.018803	44.251668	1169.032604	1213.284271	1.294509
18804	0.018804	44.236050	1169.056736	1213.292786	1.294536
18805	0.018805	44.220434	1169.080867	1213.301301	1.294563
18806	0.018806	44.204819	1169.104996	1213.309815	1.294589
18807	0.018807	44.189206	1169.129124	1213.318330	1.294616
18808	0.018808	44.173595	1169.153250	1213.326845	1.294643
18809	0.018809	44.157986	1169.177374	1213.335360	1.294670
18810	0.018810	44.142378	1169.201497	1213.343875	1.294696
18811	0.018811	44.126773	1169.225617	1213.352390	1.294723
18812	0.018812	44.111168	1169.249737	1213.360905	1.294750
18813	0.018813	44.095566	1169.273854	1213.369420	1.294776
18814	0.018814	44.079965	1169.297970	1213.377936	1.294803
18815	0.018815	44.064367	1169.322084	1213.386451	1.294830
18816	0.018816	44.048770	1169.346197	1213.394966	1.294856
18817	0.018817	44.033174	1169.370308	1213.403482	1.294883
18818	0.018818	44.017581	1169.394417	1213.411997	1.294910
18819	0.018819	44.001989	1169.418524	1213.420513	1.294937
18820	0.018820	43.986399	1169.442630	1213.429029	1.294963
18821	0.018821	43.970810	1169.466734	1213.437544	1.294990
18822	0.018822	43.955224	1169.490837	1213.446060	1.295017
18823	0.018823	43.939639	1169.514937	1213.454576	1.295043
18824	0.018824	43.924056	1169.539037	1213.463092	1.295070
18825	0.018825	43.908474	1169.563134	1213.471608	1.295097
18826	0.018826	43.892895	1169.587230	1213.480124	1.295123
18827	0.018827	43.877317	1169.611324	1213.488641	1.295150
18828	0.018828	43.861741	1169.635416	1213.497157	1.295177
18829	0.018829	43.846166	1169.659507	1213.505673	1.295203
18830	0.018830	43.830594	1169.683596	1213.514190	1.295230
18831	0.018831	43.815023	1169.707683	1213.522706	1.295257
18832	0.018832	43.799454	1169.731769	1213.531223	1.295283
18833	0.018833	43.783887	1169.755852	1213.539739	1.295310
18834	0.018834	43.768322	1169.779935	1213.548256	1.295337
18835	0.018835	43.752758	1169.804015	1213.556773	1.295363
18836	0.018836	43.737196	1169.828094	1213.565290	1.295390
18837	0.018837	43.721636	1169.852171	1213.573807	1.295417
18838	0.018838	43.706078	1169.876246	1213.582324	1.295443
18839	0.018839	43.690521	1169.900320	1213.590841	1.295470
18840	0.018840	43.674966	1169.924392	1213.599358	1.295497
18841	0.018841	43.659413	1169.948462	1213.607876	1.295523
18842	0.018842	43.643862	1169.972531	1213.616393	1.295550
